653.4773740;4206.1332400;-3.7666348;652.6850620;4205.5581800;-3.6694547;653.4092860;4205.4896900;-2.9478296;45;8.88E-12;1;AlhamaDeMurciaF_0
655.0059230;4205.9681400;-2.4467777;654.1806070;4205.4078500;-2.3164472;654.9461810;4205.3315900;-1.6700594;45;8.75E-12;1;AlhamaDeMurciaF_0
654.2368100;4206.0466700;-3.0835681;654.1806070;4205.4078500;-2.3164472;655.0059230;4205.9681400;-2.4467777;45;8.77E-12;1;AlhamaDeMurciaF_0
649.6810590;4201.3935600;-2.0639845;649.6547810;4200.7127700;-1.3245303;650.3917170;4201.3962600;-1.3526170;45;9.17E-12;1;AlhamaDeMurciaF_0
650.6947660;4211.4989900;-13.7024262;650.7658720;4212.1812600;-14.4574861;649.9397940;4211.6183600;-14.3752838;45;9.12E-12;1;AlhamaDeMurciaF_0
649.1440450;4210.3096100;-13.5693836;649.1597520;4210.9926000;-14.3016857;648.4112540;4210.3265700;-14.2552168;45;9.25E-12;1;AlhamaDeMurciaF_0
648.2019710;4200.0321900;-2.0034319;648.1831580;4199.3433100;-1.2706669;648.9188480;4200.0281900;-1.2967475;45;9.29E-12;1;AlhamaDeMurciaF_0
636.0981480;4194.1231700;-9.3986828;635.3309690;4193.6600300;-9.8495531;635.6994250;4193.2995800;-8.9914397;42.2327;1.86E-11;1;AlhamaDeMurciaF_0
647.4618900;4199.3504200;-1.9688518;647.4528500;4198.6525600;-1.2460331;648.1831580;4199.3433100;-1.2706669;45;9.36E-12;1;AlhamaDeMurciaF_0
654.7972390;4209.5600100;-7.9964918;653.8817360;4209.2998000;-8.2916117;654.2566380;4208.9340000;-7.4449725;45;8.79E-12;1;AlhamaDeMurciaF_0
654.2566380;4208.9340000;-7.4449725;655.1716600;4209.1914200;-7.1497809;654.7972390;4209.5600100;-7.9964918;45;8.75E-12;1;AlhamaDeMurciaF_0
650.4138980;4202.0797800;-2.0885617;650.3917170;4201.3962600;-1.3526170;651.1290080;4202.0792900;-1.3823314;45;9.10E-12;1;AlhamaDeMurciaF_0
651.8655690;4203.4703500;-2.1233541;651.8656900;4202.7629900;-1.4115360;652.6075320;4203.4406500;-1.4488480;45;8.98E-12;1;AlhamaDeMurciaF_0
652.5987310;4204.1678500;-2.1430974;652.6075320;4203.4406500;-1.4488480;653.3737850;4204.0888900;-1.5080992;45;8.91E-12;1;AlhamaDeMurciaF_0
654.1806070;4205.4078500;-2.3164472;654.1545480;4204.7181100;-1.5821950;654.9461810;4205.3315900;-1.6700594;45;8.78E-12;1;AlhamaDeMurciaF_0
655.8297950;4206.4826000;-2.5737980;655.7661360;4205.9006800;-1.7910517;656.6008260;4206.4423400;-1.9345915;45;8.64E-12;1;AlhamaDeMurciaF_0
651.9727170;4211.1652300;-12.4749707;652.9158470;4211.4103900;-12.2214041;652.4574160;4211.8719400;-12.9759952;45;8.95E-12;1;AlhamaDeMurciaF_0
634.1158960;4196.2732000;-14.0595740;634.5818000;4195.6382600;-12.8595838;634.7982530;4196.3352100;-13.3307705;41.2353;2.16E-11;1;AlhamaDeMurciaF_0
647.6428460;4208.9738300;-13.4804029;647.6749290;4209.6461700;-14.2248320;646.9520970;4208.9509100;-14.2103918;45;9.38E-12;1;AlhamaDeMurciaF_0
635.4749990;4197.0445300;-13.2979720;634.7916910;4197.0139800;-14.0338858;634.7982530;4196.3352100;-13.3307705;41.6661;2.03E-11;1;AlhamaDeMurciaF_0
652.7691410;4210.4068500;-10.8362191;653.6867070;4210.6553800;-10.5466760;653.3126190;4211.0238200;-11.3936375;45;8.88E-12;1;AlhamaDeMurciaF_0
635.4599320;4196.2591900;-12.5465588;634.5818000;4195.6382600;-12.8595838;634.9973280;4195.2654100;-11.9883795;41.659;2.03E-11;1;AlhamaDeMurciaF_0
653.1386750;4210.0371800;-9.9912398;654.0557590;4210.2872800;-9.6973977;653.6867070;4210.6553800;-10.5466760;45;8.85E-12;1;AlhamaDeMurciaF_0
636.8503250;4198.5014700;-13.2658339;636.1653680;4198.4756500;-14.0026868;636.1626550;4197.7750100;-13.2852871;42.7955;1.69E-11;1;AlhamaDeMurciaF_0
637.5366570;4199.2338600;-13.2510501;637.5456120;4199.9311500;-13.9735345;636.8576880;4199.2012900;-13.9874589;43.5538;1.45E-11;1;AlhamaDeMurciaF_0
638.2289310;4199.9610500;-13.2369948;637.5456120;4199.9311500;-13.9735345;637.5366570;4199.2338600;-13.2510501;43.9303;1.34E-11;1;AlhamaDeMurciaF_0
643.9583640;4205.5763400;-13.3242184;643.9819370;4206.2577900;-14.0627364;643.2485020;4205.5740200;-14.0380009;45;9.70E-12;1;AlhamaDeMurciaF_0
636.1400350;4195.2981700;-10.6705207;635.3594310;4194.8515100;-11.1124704;635.7279090;4194.4855100;-10.2537183;42.2599;1.85E-11;1;AlhamaDeMurciaF_0
636.8739980;4194.5770400;-8.9559068;636.0981480;4194.1231700;-9.3986828;636.4626740;4193.7626800;-8.5393399;42.866;1.66E-11;1;AlhamaDeMurciaF_0
641.0465120;4202.8178300;-13.2365932;641.0770860;4203.4916500;-13.9800925;640.3608520;4202.7895000;-13.9700044;45;9.95E-12;1;AlhamaDeMurciaF_0
642.4938760;4204.2076300;-13.2720663;642.5214780;4204.8832900;-14.0155266;641.7954210;4204.1915800;-13.9955555;45;9.82E-12;1;AlhamaDeMurciaF_0
654.4279030;4209.9193300;-8.8493995;653.5100930;4209.6675700;-9.1416083;653.8817360;4209.2998000;-8.2916117;45;8.82E-12;1;AlhamaDeMurciaF_0
646.9520970;4208.9509100;-14.2103918;646.8974400;4208.3078600;-13.4433672;647.6428460;4208.9738300;-13.4804029;45;9.40E-12;1;AlhamaDeMurciaF_0
652.3862400;4210.7717200;-11.6620184;652.9158470;4211.4103900;-12.2214041;651.9727170;4211.1652300;-12.4749707;45;8.95E-12;1;AlhamaDeMurciaF_0
651.5065860;4211.6177700;-13.3280210;652.4574160;4211.8719400;-12.9759952;652.0266390;4212.3134000;-13.7584081;45;8.99E-12;1;AlhamaDeMurciaF_0
649.9397940;4211.6183600;-14.3752838;649.9500560;4210.9409400;-13.5929433;650.6947660;4211.4989900;-13.7024262;45;9.14E-12;1;AlhamaDeMurciaF_0
650.7658720;4212.1812600;-14.4574861;652.0266390;4212.3134000;-13.7584081;651.5880000;4212.7500000;-14.5394000;45;9.03E-12;1;AlhamaDeMurciaF_0
636.8282570;4193.4007100;-7.6812455;636.0620550;4192.9399500;-8.1304702;636.4268320;4192.5801600;-7.2704779;42.8336;1.67E-11;1;AlhamaDeMurciaF_0
643.1691880;4195.1119100;-1.9202121;643.1755290;4194.3994900;-1.2115181;643.8736070;4195.1231100;-1.2031425;45;9.73E-12;1;AlhamaDeMurciaF_0
637.1959250;4193.0432000;-6.8245407;636.4268320;4192.5801600;-7.2704779;636.7897050;4192.2293200;-6.4060035;43.1344;1.58E-11;1;AlhamaDeMurciaF_0
638.3015260;4191.9556300;-4.2490961;637.5182690;4191.5097300;-4.6856044;637.8844480;4191.1495600;-3.8263828;44.0382;1.30E-11;1;AlhamaDeMurciaF_0
638.3015260;4191.9556300;-4.2490961;637.9322780;4192.3197000;-5.1039100;637.5182690;4191.5097300;-4.6856044;44.0514;1.30E-11;1;AlhamaDeMurciaF_0
639.7519500;4191.4554300;-1.9885233;639.7477350;4190.7230100;-1.3072517;640.4258000;4191.4652100;-1.2813006;45;1.00E-11;1;AlhamaDeMurciaF_0
639.0832380;4191.2049400;-2.4812497;638.2504170;4190.7895800;-2.9669718;638.6276060;4190.4103900;-2.1210852;44.658;1.11E-11;1;AlhamaDeMurciaF_0
641.1060820;4192.9111700;-1.9712586;641.7931630;4193.6443600;-1.9538692;641.1172570;4193.6073900;-2.6978728;45;9.90E-12;1;AlhamaDeMurciaF_0
641.1060820;4192.9111700;-1.9712586;641.1110360;4192.2007100;-1.2602245;641.7989800;4192.9338400;-1.2432514;45;9.90E-12;1;AlhamaDeMurciaF_0
637.5638230;4192.6850400;-5.9631516;637.1556820;4191.8693200;-5.5466102;637.9322780;4192.3197000;-5.1039100;43.7493;1.39E-11;1;AlhamaDeMurciaF_0
639.0832380;4191.2049400;-2.4812497;639.7519500;4191.4554300;-1.9885233;639.6697390;4192.1116800;-2.7757103;45;1.01E-11;1;AlhamaDeMurciaF_0
639.6697390;4192.1116800;-2.7757103;638.7173200;4191.6084100;-3.3643920;639.0832380;4191.2049400;-2.4812497;45;1.01E-11;1;AlhamaDeMurciaF_0
636.8282570;4193.4007100;-7.6812455;636.4268320;4192.5801600;-7.2704779;637.1959250;4193.0432000;-6.8245407;43.145;1.58E-11;1;AlhamaDeMurciaF_0
639.7477350;4190.7230100;-1.3072517;639.7519500;4191.4554300;-1.9885233;639.0832380;4191.2049400;-2.4812497;45;1.01E-11;1;AlhamaDeMurciaF_0
640.4132610;4192.1826400;-1.9854929;640.4258000;4191.4652100;-1.2813006;641.1110360;4192.2007100;-1.2602245;45;9.96E-12;1;AlhamaDeMurciaF_0
641.1060820;4192.9111700;-1.9712586;641.7989800;4192.9338400;-1.2432514;641.7931630;4193.6443600;-1.9538692;45;9.88E-12;1;AlhamaDeMurciaF_0
636.4626740;4193.7626800;-8.5393399;636.0620550;4192.9399500;-8.1304702;636.8282570;4193.4007100;-7.6812455;42.8435;1.67E-11;1;AlhamaDeMurciaF_0
641.1060820;4192.9111700;-1.9712586;640.4315780;4192.8759200;-2.7070723;640.4132610;4192.1826400;-1.9854929;45;9.96E-12;1;AlhamaDeMurciaF_0
641.1060820;4192.9111700;-1.9712586;640.4132610;4192.1826400;-1.9854929;641.1110360;4192.2007100;-1.2602245;45;9.94E-12;1;AlhamaDeMurciaF_0
635.7279090;4194.4855100;-10.2537183;635.3309690;4193.6600300;-9.8495531;636.0981480;4194.1231700;-9.3986828;42.2405;1.86E-11;1;AlhamaDeMurciaF_0
635.3594310;4194.8515100;-11.1124704;634.5908480;4194.3901500;-11.5605474;634.9629640;4194.0290500;-10.7042670;41.6244;2.05E-11;1;AlhamaDeMurciaF_0
640.3327740;4202.1108300;-13.2297491;640.3608520;4202.7895000;-13.9700044;639.6474700;4202.0844200;-13.9646754;45;1.00E-11;1;AlhamaDeMurciaF_0
639.0995820;4192.4011500;-3.7769449;638.3015260;4191.9556300;-4.2490961;638.7173200;4191.6084100;-3.3643920;44.7011;1.10E-11;1;AlhamaDeMurciaF_0
641.7931630;4193.6443600;-1.9538692;642.4863600;4193.6674700;-1.2254331;642.4762230;4194.3824200;-1.9335889;45;9.83E-12;1;AlhamaDeMurciaF_0
635.3594310;4194.8515100;-11.1124704;634.9629640;4194.0290500;-10.7042670;635.7279090;4194.4855100;-10.2537183;41.9367;1.95E-11;1;AlhamaDeMurciaF_0
638.9248780;4200.6852600;-13.2315074;638.9410630;4201.3723200;-13.9627860;638.2423010;4200.6526900;-13.9662077;44.6983;1.10E-11;1;AlhamaDeMurciaF_0
641.8000920;4194.3404900;-2.6770650;641.7931630;4193.6443600;-1.9538692;642.4762230;4194.3824200;-1.9335889;45;9.85E-12;1;AlhamaDeMurciaF_0
638.3015260;4191.9556300;-4.2490961;637.8844480;4191.1495600;-3.8263828;638.7173200;4191.6084100;-3.3643920;44.3675;1.20E-11;1;AlhamaDeMurciaF_0
634.9973280;4195.2654100;-11.9883795;634.5908480;4194.3901500;-11.5605474;635.3594310;4194.8515100;-11.1124704;41.6339;2.04E-11;1;AlhamaDeMurciaF_0
638.3428670;4193.1400000;-5.5197609;637.5638230;4192.6850400;-5.9631516;637.9322780;4192.3197000;-5.1039100;44.0752;1.29E-11;1;AlhamaDeMurciaF_0
643.1691880;4195.1119100;-1.9202121;642.4762230;4194.3824200;-1.9335889;643.1755290;4194.3994900;-1.2115181;45;9.77E-12;1;AlhamaDeMurciaF_0
634.7982530;4196.3352100;-13.3307705;634.7916910;4197.0139800;-14.0338858;634.1158960;4196.2732000;-14.0595740;41.2929;2.15E-11;1;AlhamaDeMurciaF_0
634.5818000;4195.6382600;-12.8595838;634.2157470;4194.7602500;-12.4116663;634.9973280;4195.2654100;-11.9883795;41.3174;2.14E-11;1;AlhamaDeMurciaF_0
636.1626550;4197.7750100;-13.2852871;636.1653680;4198.4756500;-14.0026868;635.4779750;4197.7452900;-14.0168950;42.4187;1.80E-11;1;AlhamaDeMurciaF_0
643.8681850;4195.8356100;-1.9131852;643.1778950;4195.8081600;-2.6453224;643.1691880;4195.1119100;-1.9202121;45;9.73E-12;1;AlhamaDeMurciaF_0
644.5738640;4196.5514600;-1.9079413;645.2883920;4196.5522200;-1.2029696;645.2853750;4197.2609100;-1.9154713;45;9.58E-12;1;AlhamaDeMurciaF_0
643.8681850;4195.8356100;-1.9131852;643.8736070;4195.1231100;-1.2031425;644.5796540;4195.8389800;-1.2004903;45;9.67E-12;1;AlhamaDeMurciaF_0
644.5738640;4196.5514600;-1.9079413;644.5796540;4195.8389800;-1.2004903;645.2883920;4196.5522200;-1.2029696;45;9.60E-12;1;AlhamaDeMurciaF_0
645.2853750;4197.2609100;-1.9154713;646.0050930;4197.2573600;-1.2113188;646.0041310;4197.9639500;-1.9245251;45;9.52E-12;1;AlhamaDeMurciaF_0
643.9087690;4197.2110800;-3.3715467;643.8823730;4196.5313800;-2.6366894;644.5858250;4197.2402200;-2.6374408;45;9.66E-12;1;AlhamaDeMurciaF_0
637.1959250;4193.0432000;-6.8245407;636.7897050;4192.2293200;-6.4060035;637.5638230;4192.6850400;-5.9631516;43.4466;1.49E-11;1;AlhamaDeMurciaF_0
654.6295300;4208.5649800;-6.5993679;655.5429710;4208.8231200;-6.3015657;655.1716600;4209.1914200;-7.1497809;45;8.72E-12;1;AlhamaDeMurciaF_0
646.0214900;4198.6474900;-2.6602301;645.3036370;4197.9482700;-2.6458098;646.0041310;4197.9639500;-1.9245251;45;9.52E-12;1;AlhamaDeMurciaF_0
646.7275120;4198.6623500;-1.9441119;646.7248540;4197.9593600;-1.2253655;647.4528500;4198.6525600;-1.2460331;45;9.42E-12;1;AlhamaDeMurciaF_0
642.4938760;4204.2076300;-13.2720663;642.4703230;4203.5207600;-12.5338343;643.2047840;4204.2153500;-12.5616416;45;9.79E-12;1;AlhamaDeMurciaF_0
654.0872050;4207.9428300;-6.0482412;654.4596120;4207.5715100;-5.1999920;655.0018430;4208.1955400;-5.7513704;45;8.77E-12;1;AlhamaDeMurciaF_0
648.9432080;4200.7127200;-2.0345575;648.9188480;4200.0281900;-1.2967475;649.6547810;4200.7127700;-1.3245303;45;9.23E-12;1;AlhamaDeMurciaF_0
652.5987310;4204.1678500;-2.1430974;652.6225560;4204.8645100;-2.8647197;651.8860560;4204.1634200;-2.8471911;45;8.95E-12;1;AlhamaDeMurciaF_0
655.3756740;4207.8260500;-4.9033786;656.2944500;4208.0765500;-4.6134753;655.9165110;4208.4545200;-5.4544705;45;8.65E-12;1;AlhamaDeMurciaF_0
655.0018430;4208.1955400;-5.7513704;655.9165110;4208.4545200;-5.4544705;655.5429710;4208.8231200;-6.3015657;45;8.68E-12;1;AlhamaDeMurciaF_0
655.3756740;4207.8260500;-4.9033786;655.9165110;4208.4545200;-5.4544705;655.0018430;4208.1955400;-5.7513704;45;8.69E-12;1;AlhamaDeMurciaF_0
655.7299650;4207.4134000;-4.0205012;656.6779840;4207.6980700;-3.7752462;656.2944500;4208.0765500;-4.6134753;45;8.62E-12;1;AlhamaDeMurciaF_0
656.1558430;4207.0327100;-3.1576850;657.0707570;4207.3182800;-2.9419158;656.6779840;4207.6980700;-3.7752462;45;8.59E-12;1;AlhamaDeMurciaF_0
655.7299650;4207.4134000;-4.0205012;656.2944500;4208.0765500;-4.6134753;655.3756740;4207.8260500;-4.9033786;45;8.66E-12;1;AlhamaDeMurciaF_0
655.0059230;4205.9681400;-2.4467777;654.9461810;4205.3315900;-1.6700594;655.7661360;4205.9006800;-1.7910517;45;8.71E-12;1;AlhamaDeMurciaF_0
656.6008260;4206.4423400;-1.9345915;656.1558430;4207.0327100;-3.1576850;655.8297950;4206.4826000;-2.5737980;45;8.62E-12;1;AlhamaDeMurciaF_0
656.1558430;4207.0327100;-3.1576850;656.6779840;4207.6980700;-3.7752462;655.7299650;4207.4134000;-4.0205012;45;8.62E-12;1;AlhamaDeMurciaF_0
655.1149480;4206.6337800;-3.2974996;654.2631370;4206.5721300;-3.8210169;654.2368100;4206.0466700;-3.0835681;45;8.77E-12;1;AlhamaDeMurciaF_0
655.1149480;4206.6337800;-3.2974996;655.0059230;4205.9681400;-2.4467777;655.8297950;4206.4826000;-2.5737980;45;8.70E-12;1;AlhamaDeMurciaF_0
648.9806830;4201.3861400;-2.7835190;648.2391510;4200.7050300;-2.7536136;648.9432080;4200.7127200;-2.0345575;45;9.27E-12;1;AlhamaDeMurciaF_0
649.6810590;4201.3935600;-2.0639845;650.3917170;4201.3962600;-1.3526170;650.4138980;4202.0797800;-2.0885617;45;9.14E-12;1;AlhamaDeMurciaF_0
648.2019710;4200.0321900;-2.0034319;647.4618900;4199.3504200;-1.9688518;648.1831580;4199.3433100;-1.2706669;45;9.33E-12;1;AlhamaDeMurciaF_0
648.9432080;4200.7127200;-2.0345575;649.6547810;4200.7127700;-1.3245303;649.6810590;4201.3935600;-2.0639845;45;9.21E-12;1;AlhamaDeMurciaF_0
650.7658720;4212.1812600;-14.4574861;651.5065860;4211.6177700;-13.3280210;652.0266390;4212.3134000;-13.7584081;45;9.03E-12;1;AlhamaDeMurciaF_0
648.3862690;4209.6470200;-13.5174418;648.4112540;4210.3265700;-14.2552168;647.6749290;4209.6461700;-14.2248320;45;9.32E-12;1;AlhamaDeMurciaF_0
651.9727170;4211.1652300;-12.4749707;652.4574160;4211.8719400;-12.9759952;651.5065860;4211.6177700;-13.3280210;45;8.99E-12;1;AlhamaDeMurciaF_0
649.1440450;4210.3096100;-13.5693836;649.9500560;4210.9409400;-13.5929433;649.1597520;4210.9926000;-14.3016857;45;9.21E-12;1;AlhamaDeMurciaF_0
646.1630260;4207.6259900;-13.4110657;646.2064200;4208.2814400;-14.1683715;645.4613190;4207.6110500;-14.1291306;45;9.51E-12;1;AlhamaDeMurciaF_0
648.2019710;4200.0321900;-2.0034319;648.9188480;4200.0281900;-1.2967475;648.9432080;4200.7127200;-2.0345575;45;9.27E-12;1;AlhamaDeMurciaF_0
636.0981480;4194.1231700;-9.3986828;635.6994250;4193.2995800;-8.9914397;636.4626740;4193.7626800;-8.5393399;42.5435;1.76E-11;1;AlhamaDeMurciaF_0
647.4618900;4199.3504200;-1.9688518;646.7275120;4198.6623500;-1.9441119;647.4528500;4198.6525600;-1.2460331;45;9.40E-12;1;AlhamaDeMurciaF_0
653.8817360;4209.2998000;-8.2916117;654.7972390;4209.5600100;-7.9964918;654.4279030;4209.9193300;-8.8493995;45;8.78E-12;1;AlhamaDeMurciaF_0
648.2391510;4200.7050300;-2.7536136;648.2019710;4200.0321900;-2.0034319;648.9432080;4200.7127200;-2.0345575;45;9.29E-12;1;AlhamaDeMurciaF_0
654.2566380;4208.9340000;-7.4449725;654.6295300;4208.5649800;-6.5993679;655.1716600;4209.1914200;-7.1497809;45;8.75E-12;1;AlhamaDeMurciaF_0
654.2566380;4208.9340000;-7.4449725;653.8817360;4209.2998000;-8.2916117;653.3448280;4208.6710100;-7.7405630;45;8.83E-12;1;AlhamaDeMurciaF_0
650.4138980;4202.0797800;-2.0885617;651.1290080;4202.0792900;-1.3823314;651.1416500;4202.7716000;-2.1099767;45;9.08E-12;1;AlhamaDeMurciaF_0
649.7171500;4202.0588500;-2.8117272;648.9806830;4201.3861400;-2.7835190;649.6810590;4201.3935600;-2.0639845;45;9.20E-12;1;AlhamaDeMurciaF_0
651.8655690;4203.4703500;-2.1233541;651.1416500;4202.7716000;-2.1099767;651.8656900;4202.7629900;-1.4115360;45;9.02E-12;1;AlhamaDeMurciaF_0
652.5987310;4204.1678500;-2.1430974;653.3737850;4204.0888900;-1.5080992;653.3719840;4204.8148800;-2.2038817;45;8.89E-12;1;AlhamaDeMurciaF_0
651.8655690;4203.4703500;-2.1233541;651.1701060;4203.4482900;-2.8503616;651.1416500;4202.7716000;-2.1099767;45;9.04E-12;1;AlhamaDeMurciaF_0
652.5987310;4204.1678500;-2.1430974;651.8860560;4204.1634200;-2.8471911;651.8655690;4203.4703500;-2.1233541;45;8.98E-12;1;AlhamaDeMurciaF_0
652.5987310;4204.1678500;-2.1430974;651.8655690;4203.4703500;-2.1233541;652.6075320;4203.4406500;-1.4488480;45;8.95E-12;1;AlhamaDeMurciaF_0
653.4092860;4205.4896900;-2.9478296;652.6225560;4204.8645100;-2.8647197;653.3719840;4204.8148800;-2.2038817;45;8.89E-12;1;AlhamaDeMurciaF_0
654.1806070;4205.4078500;-2.3164472;653.3719840;4204.8148800;-2.2038817;654.1545480;4204.7181100;-1.5821950;45;8.82E-12;1;AlhamaDeMurciaF_0
655.8297950;4206.4826000;-2.5737980;655.0059230;4205.9681400;-2.4467777;655.7661360;4205.9006800;-1.7910517;45;8.68E-12;1;AlhamaDeMurciaF_0
656.1558430;4207.0327100;-3.1576850;655.1149480;4206.6337800;-3.2974996;655.8297950;4206.4826000;-2.5737980;45;8.67E-12;1;AlhamaDeMurciaF_0
649.0774850;4209.6766100;-12.7929751;649.1440450;4210.3096100;-13.5693836;648.3862690;4209.6470200;-13.5174418;45;9.26E-12;1;AlhamaDeMurciaF_0
650.9705370;4210.8699200;-12.8107267;650.6947660;4211.4989900;-13.7024262;649.9500560;4210.9409400;-13.5929433;45;9.11E-12;1;AlhamaDeMurciaF_0
634.5818000;4195.6382600;-12.8595838;635.4599320;4196.2591900;-12.5465588;634.7982530;4196.3352100;-13.3307705;41.6043;2.05E-11;1;AlhamaDeMurciaF_0
652.7691410;4210.4068500;-10.8362191;653.3126190;4211.0238200;-11.3936375;652.3862400;4210.7717200;-11.6620184;45;8.91E-12;1;AlhamaDeMurciaF_0
644.6907750;4206.2619600;-13.3545361;644.7185430;4206.9379200;-14.0942981;643.9819370;4206.2577900;-14.0627364;45;9.64E-12;1;AlhamaDeMurciaF_0
648.3862690;4209.6470200;-13.5174418;649.1440450;4210.3096100;-13.5693836;648.4112540;4210.3265700;-14.2552168;45;9.27E-12;1;AlhamaDeMurciaF_0
634.1158960;4196.2732000;-14.0595740;633.8327990;4195.1402000;-13.2549360;634.5818000;4195.6382600;-12.8595838;40.9702;2.25E-11;1;AlhamaDeMurciaF_0
635.4749990;4197.0445300;-13.2979720;635.4779750;4197.7452900;-14.0168950;634.7916910;4197.0139800;-14.0338858;41.8527;1.98E-11;1;AlhamaDeMurciaF_0
635.7627540;4195.6774600;-11.5613278;634.9973280;4195.2654100;-11.9883795;635.3594310;4194.8515100;-11.1124704;41.9557;1.94E-11;1;AlhamaDeMurciaF_0
653.1386750;4210.0371800;-9.9912398;653.5100930;4209.6675700;-9.1416083;654.0557590;4210.2872800;-9.6973977;45;8.85E-12;1;AlhamaDeMurciaF_0
652.9677840;4209.0378700;-8.5907273;653.3448280;4208.6710100;-7.7405630;653.8817360;4209.2998000;-8.2916117;45;8.86E-12;1;AlhamaDeMurciaF_0
